,time,close,U,D,AD,AU,RSI,RSI_Signal,Stocastic_RSI_D,Stocastic_RSI_K,max,min
0,2013-12-27 00:00:00,755000.0,,,,,,,,,,
1,2013-12-28 00:00:00,750000.0,0.0,5000.0,,,,,,,,
2,2013-12-29 00:00:00,739000.0,0.0,11000.0,,,,,,,,
3,2013-12-30 00:00:00,768000.0,29000.0,0.0,,,,,,,,
4,2013-12-31 00:00:00,768000.0,0.0,0.0,,,,,,,,
5,2014-01-01 00:00:00,777000.0,9000.0,0.0,,,,,,,,
6,2014-01-02 00:00:00,778000.0,1000.0,0.0,,,,,,,,
7,2014-01-03 00:00:00,834000.0,56000.0,0.0,,,,,,,,
8,2014-01-04 00:00:00,846000.0,12000.0,0.0,,,,,,,,
9,2014-01-05 00:00:00,925000.0,79000.0,0.0,,,,,,,,
10,2014-01-06 00:00:00,1010000.0,85000.0,0.0,,,,,,,,
11,2014-01-07 00:00:00,935000.0,0.0,75000.0,,,,,,,,
12,2014-01-08 00:00:00,897000.0,0.0,38000.0,,,,,,,,
13,2014-01-09 00:00:00,865000.0,0.0,32000.0,,,,,,,,
14,2014-01-10 00:00:00,890000.0,25000.0,0.0,11500.0,21142.85714285714,64.77024070021882,,,,,
15,2014-01-11 00:00:00,932000.0,42000.0,0.0,11142.857142857143,24142.85714285714,68.42105263157895,,,,,
16,2014-01-12 00:00:00,910000.0,0.0,22000.0,11928.57142857143,24142.85714285714,66.93069306930693,,,,,
17,2014-01-13 00:00:00,881000.0,0.0,29000.0,14000.0,22071.428571428572,61.18811881188119,,,,,
18,2014-01-14 00:00:00,874000.0,0.0,7000.0,14500.0,22071.428571428572,60.3515625,64.33233354259718,,0.0,68.42105263157895,60.3515625
19,2014-01-15 00:00:00,905000.0,31000.0,0.0,14500.0,23642.85714285714,61.985018726591754,63.77528914787176,,0.20242372193993105,68.42105263157895,60.3515625
20,2014-01-16 00:00:00,910000.0,5000.0,0.0,14500.0,23928.571428571428,62.26765799256505,62.544610220068975,0.16455404227649484,0.29123840488955344,66.93069306930693,60.3515625
