,time,close,U,D,AD,AU,RSI,RSI_Signal,Stocastic_RSI_D,Stocastic_RSI_K,max,min
57,2016-11-29 00:00:00,9550.0,0.0,1050.0,182.14285714285714,7.142857142857143,3.773584905660378,21.607891584306685,,,83.56009070294786,68.71727748691099
58,2016-11-30 00:00:00,9950.0,400.0,0.0,182.14285714285714,35.714285714285715,16.393442622950822,19.172294394611136,,,83.56009070294786,68.71727748691099
59,2016-12-01 00:00:00,10050.0,100.0,0.0,182.14285714285714,42.857142857142854,19.047619047619047,17.426262648579392,,,83.56009070294786,68.71727748691099
60,2016-12-02 00:00:00,9500.0,0.0,550.0,200.0,42.857142857142854,17.64705882352941,14.705674413285271,,,83.56009070294786,68.71727748691099
61,2016-12-03 00:00:00,9100.0,0.0,400.0,228.57142857142858,42.857142857142854,15.789473684210526,14.530235816794042,,,83.56009070294786,68.71727748691099
62,2016-12-04 00:00:00,8800.0,0.0,300.0,242.85714285714286,42.857142857142854,15.0,16.775518835661966,,,83.56009070294786,68.71727748691099
63,2016-12-05 00:00:00,8750.0,0.0,50.0,246.42857142857142,39.285714285714285,13.749999999999998,16.2468303110718,,,83.56009070294786,68.71727748691099
64,2016-12-06 00:00:00,8150.0,0.0,600.0,289.2857142857143,39.285714285714285,11.956521739130435,14.828610849374078,,,83.56009070294786,68.71727748691099
65,2016-12-07 00:00:00,9350.0,1200.0,0.0,289.2857142857143,121.42857142857143,29.565217391304348,17.212242562929067,,,83.56009070294786,68.71727748691099
66,2016-12-08 00:00:00,10150.0,800.0,0.0,275.0,178.57142857142858,39.37007874015748,21.928363574118457,,,83.56009070294786,68.71727748691099
67,2016-12-09 00:00:00,10150.0,0.0,0.0,271.42857142857144,178.57142857142858,39.682539682539684,26.864871510626394,,,83.56009070294786,68.71727748691099
68,2016-12-10 00:00:00,9900.0,0.0,250.0,271.42857142857144,178.57142857142858,39.682539682539684,32.05137944713433,,,83.56009070294786,68.71727748691099
69,2016-12-11 00:00:00,9900.0,0.0,0.0,257.14285714285717,178.57142857142858,40.983606557377044,37.85679641078365,,,83.56009070294786,68.71727748691099
70,2016-12-12 00:00:00,10000.0,100.0,0.0,228.57142857142858,185.71428571428572,44.82758620689655,40.909270173902094,,,83.56009070294786,68.71727748691099
71,2016-12-13 00:00:00,10050.0,50.0,0.0,153.57142857142858,189.28571428571428,55.20833333333333,44.07692109253726,,,83.56009070294786,68.71727748691099
72,2016-12-14 00:00:00,10100.0,50.0,0.0,153.57142857142858,164.28571428571428,51.685393258426956,46.47749180771471,,,83.56009070294786,68.71727748691099
73,2016-12-15 00:00:00,9550.0,0.0,550.0,192.85714285714286,157.14285714285714,44.89795918367347,47.520575707941475,,,83.56009070294786,68.71727748691099
74,2016-12-16 00:00:00,9500.0,0.0,50.0,157.14285714285714,157.14285714285714,50.0,49.32385439646607,,,83.56009070294786,68.71727748691099
75,2016-12-17 00:00:00,9300.0,0.0,200.0,142.85714285714286,157.14285714285714,52.38095238095239,50.83452763127723,,,83.56009070294786,68.71727748691099
76,2016-12-18 00:00:00,9550.0,250.0,0.0,121.42857142857143,175.0,59.036144578313255,51.60008988027322,,,83.56009070294786,68.71727748691099
77,2016-12-19 00:00:00,9550.0,0.0,0.0,117.85714285714286,175.0,59.756097560975604,53.21423074078295,,,83.56009070294786,68.71727748691099
78,2016-12-20 00:00:00,9500.0,0.0,50.0,78.57142857142857,175.0,69.01408450704226,58.0374558054567,,,83.56009070294786,68.71727748691099
79,2016-12-21 00:00:00,9450.0,0.0,50.0,82.14285714285714,89.28571428571429,52.083333333333336,58.454122472123366,,,83.56009070294786,68.71727748691099
80,2016-12-22 00:00:00,9400.0,0.0,50.0,85.71428571428571,32.142857142857146,27.272727272727277,53.43247745047834,,,83.56009070294786,68.71727748691099
81,2016-12-23 00:00:00,9000.0,0.0,400.0,114.28571428571429,32.142857142857146,21.951219512195124,46.01549243725471,,,83.56009070294786,68.71727748691099
82,2016-12-24 00:00:00,9300.0,300.0,0.0,96.42857142857143,53.57142857142857,35.714285714285715,41.20713006791673,,,83.56009070294786,68.71727748691099
83,2016-12-25 00:00:00,9050.0,0.0,250.0,114.28571428571429,53.57142857142857,31.914893617021274,33.78729188991254,,,83.56009070294786,68.71727748691099
84,2016-12-26 00:00:00,9100.0,50.0,0.0,114.28571428571429,50.0,30.434782608695656,29.457581744985,,,83.56009070294786,68.71727748691099
85,2016-12-27 00:00:00,9000.0,0.0,100.0,121.42857142857143,46.42857142857143,27.659574468085108,29.534951184056563,,,83.56009070294786,68.71727748691099
86,2016-12-28 00:00:00,8800.0,0.0,200.0,135.71428571428572,42.857142857142854,23.999999999999996,29.944707281617536,,,83.56009070294786,68.71727748691099
87,2016-12-29 00:00:00,10150.0,1350.0,0.0,96.42857142857143,139.28571428571428,59.09090909090908,34.620031956942206,,,83.56009070294786,68.71727748691099
88,2016-12-30 00:00:00,10250.0,100.0,0.0,92.85714285714286,146.42857142857142,61.19402985074627,40.4758592036872,,,83.56009070294786,68.71727748691099
89,2016-12-31 00:00:00,10200.0,0.0,50.0,82.14285714285714,146.42857142857142,64.0625,47.20140268194807,,,83.56009070294786,68.71727748691099
90,2017-01-01 00:00:00,10350.0,150.0,0.0,82.14285714285714,139.28571428571428,62.903225806451616,54.25013294962137,,,83.56009070294786,68.71727748691099
91,2017-01-02 00:00:00,10500.0,150.0,0.0,82.14285714285714,150.0,64.61538461538461,62.3732098726983,,,83.56009070294786,68.71727748691099
92,2017-01-03 00:00:00,11900.0,1400.0,0.0,78.57142857142857,250.0,76.08695652173914,65.77241935886431,,,83.56009070294786,68.71727748691099
93,2017-01-04 00:00:00,13800.0,1900.0,0.0,75.0,385.7142857142857,83.72093023255815,70.27779943522668,,,83.56009070294786,68.71727748691099
94,2017-01-05 00:00:00,13600.0,0.0,200.0,85.71428571428571,385.7142857142857,81.81818181818181,73.82893579886304,,,83.56009070294786,68.71727748691099
95,2017-01-06 00:00:00,13000.0,0.0,600.0,100.0,385.7142857142857,79.41176470588235,77.13064357874919,,,83.56009070294786,68.71727748691099
96,2017-01-07 00:00:00,12400.0,0.0,600.0,142.85714285714286,364.2857142857143,71.83098591549296,78.57376383877086,,,83.56009070294786,68.71727748691099
97,2017-01-08 00:00:00,12800.0,400.0,0.0,125.0,392.85714285714283,75.86206896551722,78.52878632752648,,,83.56009070294786,68.71727748691099
98,2017-01-09 00:00:00,13300.0,500.0,0.0,125.0,425.0,77.27272727272727,77.2391457355603,,,83.56009070294786,68.71727748691099
99,2017-01-10 00:00:00,13000.0,0.0,300.0,139.28571428571428,425.0,75.31645569620254,75.93880051116443,,,83.56009070294786,68.71727748691099
100,2017-01-11 00:00:00,12250.0,0.0,750.0,178.57142857142858,425.0,70.41420118343196,74.13928780667436,,,83.56009070294786,68.71727748691099
101,2017-01-12 00:00:00,11350.0,0.0,900.0,242.85714285714286,328.57142857142856,57.49999999999999,71.27309062357577,,,83.56009070294786,68.71727748691099
102,2017-01-13 00:00:00,11450.0,100.0,0.0,242.85714285714286,328.57142857142856,57.49999999999999,67.60067683047232,,,83.56009070294786,68.71727748691099
103,2017-01-14 00:00:00,11600.0,150.0,0.0,239.28571428571428,339.2857142857143,58.64197530864198,63.87452643765526,,,83.56009070294786,68.71727748691099
104,2017-01-15 00:00:00,11750.0,150.0,0.0,239.28571428571428,339.2857142857143,58.64197530864198,60.53963036014316,,,83.56009070294786,68.71727748691099
105,2017-01-16 00:00:00,11600.0,0.0,150.0,250.0,328.57142857142856,56.79012345679012,57.814814814814795,,,83.56009070294786,68.71727748691099
106,2017-01-17 00:00:00,12200.0,600.0,0.0,250.0,271.42857142857144,52.054794520547944,56.72577371892438,,,83.56009070294786,68.71727748691099
107,2017-01-18 00:00:00,11900.0,0.0,300.0,271.42857142857144,135.71428571428572,33.33333333333333,51.892440385591044,,,83.56009070294786,68.71727748691099
108,2017-01-19 00:00:00,12350.0,450.0,0.0,257.14285714285717,167.85714285714286,39.49579831932773,48.06320498772819,,,83.56009070294786,68.71727748691099
109,2017-01-20 00:00:00,12650.0,300.0,0.0,214.28571428571428,189.28571428571428,46.902654867256636,45.71534089945112,,,83.56009070294786,68.71727748691099
110,2017-01-21 00:00:00,13000.0,350.0,0.0,171.42857142857142,214.28571428571428,55.55555555555556,45.4684273192042,,,83.56009070294786,68.71727748691099
111,2017-01-22 00:00:00,12650.0,0.0,350.0,196.42857142857142,185.71428571428572,48.5981308411215,44.77709458331892,,,83.56009070294786,68.71727748691099
112,2017-01-23 00:00:00,12900.0,250.0,0.0,196.42857142857142,167.85714285714286,46.07843137254902,47.32611419116206,,,83.56009070294786,68.71727748691099
113,2017-01-24 00:00:00,12800.0,0.0,100.0,182.14285714285714,167.85714285714286,47.95918367346939,49.018791261990394,,,83.56009070294786,68.71727748691099
114,2017-01-25 00:00:00,12400.0,0.0,400.0,157.14285714285714,167.85714285714286,51.64835164835166,49.967930618209394,,,83.56009070294786,68.71727748691099
115,2017-01-26 00:00:00,12700.0,300.0,0.0,92.85714285714286,189.28571428571428,67.08860759493672,52.27454102608563,,,83.56009070294786,68.71727748691099
116,2017-01-27 00:00:00,12600.0,0.0,100.0,100.0,182.14285714285714,64.55696202531647,55.46630726292462,,,83.56009070294786,68.71727748691099
117,2017-01-28 00:00:00,12600.0,0.0,0.0,100.0,171.42857142857142,63.1578947368421,58.88219993578324,,,83.56009070294786,68.71727748691099
118,2017-01-29 00:00:00,12550.0,0.0,50.0,103.57142857142857,160.71428571428572,60.810810810810814,61.452525363251524,,,83.56009070294786,68.71727748691099
119,2017-01-30 00:00:00,12650.0,100.0,0.0,92.85714285714286,167.85714285714286,64.38356164383562,63.999567362348316,,,83.56009070294786,68.71727748691099
120,2017-01-31 00:00:00,12650.0,0.0,0.0,92.85714285714286,125.0,57.377049180327866,62.05725567942655,,,83.56009070294786,68.71727748691099
121,2017-02-01 00:00:00,12600.0,0.0,50.0,75.0,125.0,62.5,61.64586327436325,,,83.56009070294786,68.71727748691099
122,2017-02-02 00:00:00,12700.0,100.0,0.0,75.0,100.0,57.14285714285714,60.44285575556626,,,83.56009070294786,68.71727748691099
123,2017-02-03 00:00:00,13000.0,300.0,0.0,75.0,100.0,57.14285714285714,59.70926502197551,,,83.56009070294786,68.71727748691099
124,2017-02-04 00:00:00,13950.0,950.0,0.0,75.0,142.85714285714286,65.57377049180329,59.947306791569055,,,83.56009070294786,68.71727748691099
125,2017-02-05 00:00:00,13650.0,0.0,300.0,71.42857142857143,142.85714285714286,66.66666666666667,61.805230288836825,,,83.56009070294786,68.71727748691099
126,2017-02-06 00:00:00,13600.0,0.0,50.0,75.0,125.0,62.5,61.805230288836825,,,83.56009070294786,68.71727748691099
127,2017-02-07 00:00:00,13500.0,0.0,100.0,75.0,125.0,62.5,62.87665886026539,,,83.56009070294786,68.71727748691099
128,2017-02-08 00:00:00,13400.0,0.0,100.0,53.57142857142857,125.0,70.0,65.44808743169396,,,83.56009070294786,68.71727748691099
129,2017-02-09 00:00:00,12700.0,0.0,700.0,103.57142857142857,103.57142857142857,50.0,62.3333333333333,,,83.56009070294786,68.71727748691099
130,2017-02-10 00:00:00,12900.0,200.0,0.0,96.42857142857143,117.85714285714286,55.00000000000001,59.999999999999964,,,83.56009070294786,68.71727748691099
131,2017-02-11 00:00:00,13450.0,550.0,0.0,96.42857142857143,157.14285714285714,61.9718309859155,59.89436619718307,,,83.56009070294786,68.71727748691099
132,2017-02-12 00:00:00,13500.0,50.0,0.0,92.85714285714286,160.71428571428572,63.38028169014085,60.07042253521124,,,83.56009070294786,68.71727748691099
133,2017-02-13 00:00:00,13400.0,0.0,100.0,100.0,153.57142857142858,60.56338028169014,58.18309859154927,,,83.56009070294786,68.71727748691099
134,2017-02-14 00:00:00,14750.0,1350.0,0.0,100.0,250.0,71.42857142857143,62.46881287726355,,,83.56009070294786,68.71727748691099
135,2017-02-15 00:00:00,14950.0,200.0,0.0,96.42857142857143,264.2857142857143,73.26732673267327,66.1222782237982,,,83.56009070294786,68.71727748691099
136,2017-02-16 00:00:00,14950.0,0.0,0.0,96.42857142857143,257.14285714285717,72.72727272727273,68.27336657206965,,,83.56009070294786,68.71727748691099
137,2017-02-17 00:00:00,14850.0,0.0,100.0,103.57142857142857,235.71428571428572,69.47368421052632,69.49204707614675,,,83.56009070294786,68.71727748691099
138,2017-02-18 00:00:00,14950.0,100.0,0.0,103.57142857142857,175.0,62.82051282051282,69.94347358391128,,,83.56009070294786,68.71727748691099
139,2017-02-19 00:00:00,14950.0,0.0,0.0,82.14285714285714,175.0,68.05555555555557,69.26887040930811,,,83.56009070294786,68.71727748691099
140,2017-02-20 00:00:00,14900.0,0.0,50.0,82.14285714285714,175.0,68.05555555555557,68.22651617388456,,,83.56009070294786,68.71727748691099
141,2017-02-21 00:00:00,14800.0,0.0,100.0,82.14285714285714,175.0,68.05555555555557,67.29217273954112,,,83.56009070294786,68.71727748691099
142,2017-02-22 00:00:00,14850.0,50.0,0.0,75.0,178.57142857142858,70.42253521126761,67.48194293968938,,,83.56009070294786,68.71727748691099
143,2017-02-23 00:00:00,14850.0,0.0,0.0,25.0,178.57142857142858,87.71929824561404,72.46170002470961,,,83.56009070294786,68.71727748691099
144,2017-02-24 00:00:00,15250.0,400.0,0.0,25.0,192.85714285714286,88.52459016393442,76.55550694638539,,,83.56009070294786,68.71727748691099
145,2017-02-25 00:00:00,15900.0,650.0,0.0,25.0,200.0,88.88888888888889,80.72217361305206,,,83.56009070294786,68.71727748691099
146,2017-02-26 00:00:00,16000.0,100.0,0.0,25.0,203.57142857142858,89.0625,84.92356250194095,,,83.56009070294786,68.71727748691099
147,2017-02-27 00:00:00,17150.0,1150.0,0.0,17.857142857142858,285.7142857142857,94.11764705882354,89.66258487145214,,,83.56009070294786,68.71727748691099
148,2017-02-28 00:00:00,18400.0,1250.0,0.0,17.857142857142858,278.57142857142856,93.97590361445783,90.9139059452209,,,83.56009070294786,68.71727748691099
149,2017-03-01 00:00:00,18300.0,0.0,100.0,25.0,264.2857142857143,91.35802469135803,91.48059285070562,,,83.56009070294786,68.71727748691099
150,2017-03-02 00:00:00,22650.0,4350.0,0.0,25.0,575.0,95.83333333333334,92.86948173959449,,,83.56009070294786,68.71727748691099
151,2017-03-03 00:00:00,23300.0,650.0,0.0,17.857142857142858,621.4285714285714,97.20670391061452,94.49832252171741,,,83.56009070294786,68.71727748691099
152,2017-03-04 00:00:00,23500.0,200.0,0.0,17.857142857142858,628.5714285714286,97.23756906077348,95.1223069221074,,,83.56009070294786,68.71727748691099
153,2017-03-05 00:00:00,23100.0,0.0,400.0,46.42857142857143,628.5714285714286,93.12169312169311,94.95146482355445,,,83.56009070294786,68.71727748691099
154,2017-03-06 00:00:00,23250.0,150.0,0.0,42.857142857142854,639.2857142857143,93.71727748691099,95.42331538266504,,,83.56009070294786,68.71727748691099
155,2017-03-07 00:00:00,22700.0,0.0,550.0,75.0,639.2857142857143,89.5,94.15664871599836,,,83.56009070294786,68.71727748691099
156,2017-03-08 00:00:00,21200.0,0.0,1500.0,182.14285714285714,635.7142857142857,77.72925764192141,90.26115946225974,,,83.56009070294786,68.71727748691099
157,2017-03-09 00:00:00,20400.0,0.0,800.0,239.28571428571428,635.7142857142857,72.65306122448979,85.34425789500301,,,83.56009070294786,68.71727748691099
158,2017-03-10 00:00:00,21450.0,1050.0,0.0,239.28571428571428,682.1428571428571,74.03100775193799,81.52612082105199,,,83.56009070294786,68.71727748691099
159,2017-03-11 00:00:00,24050.0,2600.0,0.0,239.28571428571428,821.4285714285714,77.44107744107744,78.27088081188528,,,83.56009070294786,68.71727748691099
160,2017-03-12 00:00:00,26400.0,2350.0,0.0,239.28571428571428,982.1428571428571,80.4093567251462,76.45275215691451,,,83.56009070294786,68.71727748691099
161,2017-03-13 00:00:00,36750.0,10350.0,0.0,239.28571428571428,1639.2857142857142,87.26235741444867,78.35937211141997,,,83.56009070294786,68.71727748691099
162,2017-03-14 00:00:00,34000.0,0.0,2750.0,435.7142857142857,1550.0,78.05755395683452,79.44027065788892,,,83.56009070294786,68.71727748691099
163,2017-03-15 00:00:00,36800.0,2800.0,0.0,428.57142857142856,1750.0,80.32786885245902,80.69964287799311,,,83.56009070294786,68.71727748691099
164,2017-03-16 00:00:00,50400.0,13600.0,0.0,428.57142857142856,2410.714285714286,84.90566037735849,82.19255946524933,,,83.56009070294786,68.71727748691099
165,2017-03-17 00:00:00,68000.0,17600.0,0.0,428.57142857142856,3621.4285714285716,89.41798941798942,83.99428600381796,,,83.56009070294786,68.71727748691099
166,2017-03-18 00:00:00,50900.0,0.0,17100.0,1650.0,3607.1428571428573,68.61413043478262,80.26464060788476,,,83.56009070294786,68.71727748691099
167,2017-03-19 00:00:00,47400.0,0.0,3500.0,1871.4285714285713,3607.1428571428573,65.84093872229467,77.82131756097678,,,83.56009070294786,68.71727748691099
168,2017-03-20 00:00:00,55800.0,8400.0,0.0,1871.4285714285713,4196.428571428572,69.15832842848735,75.58740947618246,,,83.56009070294786,68.71727748691099
169,2017-03-21 00:00:00,53500.0,0.0,2300.0,1996.4285714285713,4196.428571428572,67.76239907727796,72.15875721616635,,,83.56009070294786,68.71727748691099
170,2017-03-22 00:00:00,49250.0,0.0,4250.0,2192.8571428571427,4196.428571428572,65.67915036333147,67.41098940523476,,,83.56009070294786,68.71727748691099
171,2017-03-23 00:00:00,49700.0,450.0,0.0,2135.714285714286,4228.571428571428,66.44219977553311,66.97660327338485,,,83.56009070294786,68.71727748691099
172,2017-03-24 00:00:00,54400.0,4700.0,0.0,2135.714285714286,4489.285714285715,67.76280323450136,67.3609761758262,,,83.56009070294786,68.71727748691099
173,2017-03-25 00:00:00,57200.0,2800.0,0.0,2135.714285714286,4503.571428571428,67.83216783216784,67.09574405656228,,,83.56009070294786,68.71727748691099
174,2017-03-26 00:00:00,59950.0,2750.0,0.0,2135.714285714286,4532.142857142857,67.97000535618639,67.13726531234397,,,83.56009070294786,68.71727748691099
175,2017-03-27 00:00:00,59250.0,0.0,700.0,2185.714285714286,3792.8571428571427,63.44086021505376,66.68960728268843,,,83.56009070294786,68.71727748691099
176,2017-03-28 00:00:00,59200.0,0.0,50.0,1992.857142857143,3792.8571428571427,65.55555555555556,66.51227843869292,,,83.56009070294786,68.71727748691099
177,2017-03-29 00:00:00,60550.0,1350.0,0.0,1992.857142857143,3689.285714285714,64.92771841609051,65.94526147501075,,,83.56009070294786,68.71727748691099
178,2017-03-30 00:00:00,61350.0,800.0,0.0,1992.857142857143,2775.0,58.20224719101124,64.01927734677943,,,83.56009070294786,68.71727748691099
179,2017-03-31 00:00:00,58650.0,0.0,2700.0,2185.714285714286,1517.857142857143,40.98360655737705,58.62199758701756,,,83.56009070294786,68.71727748691099
180,2017-04-01 00:00:00,58600.0,0.0,50.0,967.8571428571429,1517.857142857143,61.06321839080459,58.14646922216773,,,83.56009070294786,68.71727748691099
181,2017-04-02 00:00:00,58750.0,150.0,0.0,717.8571428571429,1528.5714285714287,68.04451510333863,58.64426113172435,,,83.56009070294786,68.71727748691099
182,2017-04-03 00:00:00,54150.0,0.0,4600.0,1046.4285714285713,928.5714285714286,47.01627486437613,55.06197242138147,,,83.56009070294786,68.71727748691099
183,2017-04-04 00:00:00,52200.0,0.0,1950.0,1021.4285714285714,928.5714285714286,47.61904761904761,52.94533250698875,,,83.56009070294786,68.71727748691099
184,2017-04-05 00:00:00,54200.0,2000.0,0.0,717.8571428571429,1071.4285714285713,59.88023952095808,56.724659099704944,,,83.56009070294786,68.71727748691099
185,2017-04-06 00:00:00,52150.0,0.0,2050.0,864.2857142857143,1039.2857142857142,54.59662288930581,55.43133999940519,,,83.56009070294786,68.71727748691099
186,2017-04-07 00:00:00,50450.0,0.0,1700.0,985.7142857142857,703.5714285714286,41.64904862579281,50.15224670389603,,,83.56009070294786,68.71727748691099
