,time,close,U,D,AD,AU,RSI,RSI_Signal,Stocastic_RSI_D,Stocastic_RSI_K,max,min
0,2017-05-18 00:00:00,7875.0,,,,,,,,,82.02247191011236,55.15548281505729
1,2017-05-19 00:00:00,8635.0,760.0,0.0,,,,,,,82.02247191011236,55.15548281505729
2,2017-05-20 00:00:00,8985.0,350.0,0.0,,,,,,,82.02247191011236,55.15548281505729
3,2017-05-21 00:00:00,9085.0,100.0,0.0,,,,,,,82.02247191011236,55.15548281505729
4,2017-05-22 00:00:00,12385.0,3300.0,0.0,,,,,,,82.02247191011236,55.15548281505729
5,2017-05-23 00:00:00,13030.0,645.0,0.0,,,,,,,82.02247191011236,55.15548281505729
6,2017-05-24 00:00:00,26850.0,13820.0,0.0,,,,,,,82.02247191011236,55.15548281505729
7,2017-05-25 00:00:00,33485.0,6635.0,0.0,,,,,,,82.02247191011236,55.15548281505729
8,2017-05-26 00:00:00,24700.0,0.0,8785.0,,,,,,,82.02247191011236,55.15548281505729
9,2017-05-27 00:00:00,17365.0,0.0,7335.0,,,,,,,82.02247191011236,55.15548281505729
10,2017-05-28 00:00:00,21050.0,3685.0,0.0,,,,,,,82.02247191011236,55.15548281505729
11,2017-05-29 00:00:00,21900.0,850.0,0.0,,,,,,,82.02247191011236,55.15548281505729
12,2017-05-30 00:00:00,23095.0,1195.0,0.0,,,,,,,82.02247191011236,55.15548281505729
13,2017-05-31 00:00:00,22730.0,0.0,365.0,,,,,,,82.02247191011236,55.15548281505729
14,2017-06-01 00:00:00,21015.0,0.0,1715.0,1300.0,2238.5714285714284,63.262010496568436,,,0.30172817850300804,82.02247191011236,55.15548281505729
15,2017-06-02 00:00:00,21160.0,145.0,0.0,1300.0,2194.6428571428573,62.800204394481355,,,0.28453957205167785,82.02247191011236,55.15548281505729
16,2017-06-03 00:00:00,19950.0,0.0,1210.0,1386.4285714285713,2169.6428571428573,61.012353118409166,,0.26808759611826777,0.21799503780011756,82.02247191011236,55.15548281505729
17,2017-06-04 00:00:00,20695.0,745.0,0.0,1386.4285714285713,2215.714285714286,61.51100535395598,,0.2463632272727002,0.23655507196630524,82.02247191011236,55.15548281505729
18,2017-06-05 00:00:00,20200.0,0.0,495.0,1421.7857142857142,1980.0,58.204724409448815,61.358059554572755,0.1893480308077026,0.11349398265668499,82.02247191011236,55.15548281505729
19,2017-06-06 00:00:00,20410.0,210.0,0.0,1421.7857142857142,1948.9285714285713,57.81945327399873,60.26954811005881,0.14973436422335515,0.09915403804707511,82.02247191011236,55.15548281505729
20,2017-06-07 00:00:00,20910.0,500.0,0.0,1421.7857142857142,997.5,41.231178033658104,55.955742837894164,-0.10187337701563152,-0.5182681517506548,82.02247191011236,55.15548281505729
21,2017-06-08 00:00:00,20200.0,0.0,710.0,1472.5,523.5714285714286,26.230094829128646,48.99929118003805,-0.4985761791941008,-1.076614423878723,82.02247191011236,55.15548281505729
22,2017-06-09 00:00:00,20120.0,0.0,80.0,850.7142857142857,523.5714285714286,38.0977130977131,44.31663272878948,-0.7432598454150082,-0.6348969606156469,82.02247191011236,55.15548281505729
23,2017-06-10 00:00:00,20150.0,30.0,0.0,326.7857142857143,525.7142857142857,61.66736489317134,45.00916082553398,-0.48971218280185047,0.24237483608881857,82.02247191011236,55.15548281505729
24,2017-06-11 00:00:00,22900.0,2750.0,0.0,326.7857142857143,458.92857142857144,58.409090909090914,45.12708835255242,-0.09047384654078068,0.12110058490448629,82.02247191011236,55.15548281505729
25,2017-06-12 00:00:00,23760.0,860.0,0.0,326.7857142857143,459.64285714285717,58.44686648501363,48.57022604282352,0.16199400927669957,0.12250660683679385,82.02247191011236,55.15548281505729
26,2017-06-13 00:00:00,22845.0,0.0,915.0,392.14285714285717,374.2857142857143,48.835041938490214,53.091215464695836,0.0027859577246564238,-0.23524931856731085,82.02247191011236,55.15548281505729
27,2017-06-14 00:00:00,22700.0,0.0,145.0,376.42857142857144,374.2857142857143,49.85727878211227,55.443128601575665,-0.10331465638736091,-0.1972012574315657,82.02247191011236,55.15548281505729
28,2017-06-15 00:00:00,20075.0,0.0,2625.0,441.42857142857144,374.2857142857143,45.88441330998248,52.28653828493789,-0.2591744878281593,-0.3450728874856012,82.02247191011236,55.15548281505729
